AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;Curso;AnoFase;Idade;QuantidadeMatriculas
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;26;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;32;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;38;2
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;27;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;29;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;37;2
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;38;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;40;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;23;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;26;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;27;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;29;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;30;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;33;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;34;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;43;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;33;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;34;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;35;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;54;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;30;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;34;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;39;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;41;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;24;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;27;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;37;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;43;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;44;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;49;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;60;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;61;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;41;3
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;44;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;30;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;34;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;22;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;37;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;40;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;20;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;46;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;22;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;38;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;21;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;26;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;26;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;48;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;49;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Fundamental;Bloco Final - 8º e 9º anos;16;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Fundamental;Bloco Final - 8º e 9º anos;17;3
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Fundamental;Bloco Final - 8º e 9º anos;18;2
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Fundamental;Bloco Final - 8º e 9º anos;19;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Fundamental;Bloco Intermediário - 6º e 7º anos;15;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Fundamental;Bloco Intermediário - 6º e 7º anos;16;2
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Fundamental;Bloco Intermediário - 6º e 7º anos;17;3
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Médio;Bloco Avançado I;17;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Médio;Bloco Avançado I;18;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Médio;Bloco Avançado II;17;1
2018;Tres Lagoas;EE EDWARDS CORRÊA E SOUZA -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA;AJA-MS-Ensino Médio;Bloco Avançado II;18;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;2º Ano;5;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;2º Ano;6;27
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;2º Ano;7;18
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;2º Ano;8;3
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;3º Ano;7;15
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;3º Ano;8;15
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;3º Ano;9;2
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;4º Ano;8;16
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;4º Ano;9;16
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;4º Ano;13;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;5º Ano;9;27
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;5º Ano;10;26
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;5º Ano;11;4
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;6º Ano;9;3
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;6º Ano;10;55
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;6º Ano;11;105
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;6º Ano;12;9
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;6º Ano;13;5
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;6º Ano;14;2
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;7º Ano;11;44
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;7º Ano;12;39
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;7º Ano;13;3
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;7º Ano;14;2
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;7º Ano;16;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;8º Ano;11;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;8º Ano;12;61
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;8º Ano;13;50
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;8º Ano;14;17
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;8º Ano;15;2
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;8º Ano;16;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;9º Ano;12;3
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;9º Ano;13;78
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;9º Ano;14;55
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;9º Ano;15;23
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;9º Ano;16;10
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;9º Ano;17;4
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Fundamental;9º Ano;21;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;1º Ano;13;2
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;1º Ano;14;86
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;1º Ano;15;65
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;1º Ano;16;23
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;1º Ano;17;6
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;1º Ano;18;3
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;1º Ano;19;4
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;2º Ano;15;66
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;2º Ano;16;53
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;2º Ano;17;24
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;2º Ano;18;6
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;2º Ano;19;3
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;2º Ano;20;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;2º Ano;29;1
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;3º Ano;15;5
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;3º Ano;16;80
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;3º Ano;17;41
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;3º Ano;18;10
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;3º Ano;19;4
2018;Tres Lagoas;EE FERNANDO CORRÊA;Ensino Médio;3º Ano;20;3
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;2º Ano;6;7
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;2º Ano;7;30
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;2º Ano;8;7
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;3º Ano;7;15
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;3º Ano;8;33
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;3º Ano;9;11
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;3º Ano;10;2
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;3º Ano;11;2
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;3º Ano;13;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;3º Ano;16;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;4º Ano;8;7
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;4º Ano;9;19
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;4º Ano;10;5
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;4º Ano;11;4
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;4º Ano;14;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;5º Ano;9;5
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;5º Ano;10;14
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;5º Ano;11;14
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;5º Ano;12;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;5º Ano;14;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;5º Ano;15;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;6º Ano;10;12
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;6º Ano;11;77
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;6º Ano;12;47
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;6º Ano;13;30
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;6º Ano;14;11
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;6º Ano;15;8
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;6º Ano;16;4
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;11;26
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;12;41
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;13;26
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;14;14
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;15;5
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;16;3
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;17;2
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;7º Ano;18;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;11;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;12;20
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;13;40
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;14;33
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;15;22
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;16;3
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;17;4
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;19;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;8º Ano;22;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;13;15
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;14;25
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;15;13
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;16;12
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;17;4
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;18;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;19;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Fundamental;9º Ano;20;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;1º Ano;14;17
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;1º Ano;15;25
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;1º Ano;16;9
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;1º Ano;17;7
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;1º Ano;18;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;1º Ano;19;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;1º Ano;21;1
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;2º Ano;15;24
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;2º Ano;16;8
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;2º Ano;17;5
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;2º Ano;18;4
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;3º Ano;15;2
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;3º Ano;16;13
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;3º Ano;17;9
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;Ensino Médio;3º Ano;18;2
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;18;2
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;20;3
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;21;1
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;23;1
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;25;1
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;26;1
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;29;1
